"Fecha";"Ano";"Mes";"Dia";"Estacion";"81";"82";"83";"86";"87";"88";"89"
2021-10-21;2021;10;21;106;"0,5";"1";"13,7";"69";"951";"126";"0"
2021-10-22;2021;10;22;106;"1,71";"30";"13";"53";"952";"156";"0"
2021-10-23;2021;10;23;106;"0,48";"0";"9,6";"64";"954";"153";"0"
2021-10-24;2021;10;24;106;"0,44";"322";"7,6";"66";"955";"151";"0"
2021-10-25;2021;10;25;106;"0,32";"3";"8,1";"67";"953";"143";"0"
2021-10-26;2021;10;26;106;"0,43";"1";"9,7";"66";NA;"143";"0"
2021-10-27;2021;10;27;106;"0,48";"1";"8,5";"72";NA;"141";"0"
2021-10-28;2021;10;28;106;"0,63";"4";"8,3";"69";"951";"145";"0"
2021-10-29;2021;10;29;106;NA;NA;NA;NA;NA;NA;NA
2021-10-30;2021;10;30;106;NA;NA;NA;NA;NA;NA;NA
2021-10-31;2021;10;31;106;"1,5";"184";"14,6";"92";"947";"68";"12,7"
2021-11-01;2021;11;1;106;"1,15";"1";"13,3";"71";"947";"145";"13,8"
2021-11-02;2021;11;2;106;"1,25";"0";"8,7";"75";"947";"87";"3"
2021-11-03;2021;11;3;106;"1,72";"327";"7,5";"63";"945";"125";"0,1"
2021-11-04;2021;11;4;106;"0,44";"1";"4,3";"77";"949";"101";"0"
2021-11-05;2021;11;5;106;"1,2";"1";"4,5";"69";"954";"134";"0,1"
2021-11-06;2021;11;6;106;"0,81";"7";"4,1";"66";"956";"136";"0,1"
2021-11-07;2021;11;7;106;"0,24";"0";"3,1";"72";"955";"115";"0"
2021-11-08;2021;11;8;106;"0,73";"13";"5,9";"68";"952";"131";"0"
2021-11-09;2021;11;9;106;"0,32";"5";"5,4";"69";"951";"127";"0"
2021-11-10;2021;11;10;106;"0,26";"0";"4,4";"72";"952";"124";"0"
2021-11-11;2021;11;11;106;"0,21";"10";"4,3";"75";"952";"120";"0"
2021-11-12;2021;11;12;106;"0,22";"0";"6,3";"76";"951";"120";"0"
2021-11-13;2021;11;13;106;"0,23";"3";"5,7";"78";"952";"119";"0"
2021-11-14;2021;11;14;106;"0,33";"5";"6,2";"73";"951";"121";"0"
2021-11-15;2021;11;15;106;"0,84";"6";"6,9";"67";"952";"119";"0"
2021-11-16;2021;11;16;106;"0,28";"15";"3,6";"76";"952";"116";"0"
2021-11-17;2021;11;17;106;"0,82";"5";"5,7";"71";"953";"116";"0"
2021-11-18;2021;11;18;106;"0,53";"2";"5";"71";"956";"74";"0"
2021-11-19;2021;11;19;106;"0,81";"0";"7,8";"72";"956";"69";"0"
2021-11-20;2021;11;20;106;"0,58";"3";"9,2";"74";"954";"25";"0"
2021-11-21;2021;11;21;106;"0,31";"0";"8,2";"84";"949";"74";"0"
2021-11-22;2021;11;22;106;"0,69";"7";"4,4";"94";"944";"51";"10,1"
2021-11-23;2021;11;23;106;"0,42";"169";"2,8";"88";"946";"14";"0,1"
2021-11-24;2021;11;24;106;"0,53";"255";"2,1";"87";"947";"71";"0,1"
2021-11-25;2021;11;25;106;"0,41";"0";"2,8";"82";"945";"59";"0"
2021-11-26;2021;11;26;106;"0,42";"8";"2,2";"79";"946";"89";"0"
2021-11-27;2021;11;27;106;"1,67";"2";"3,9";"61";"944";"75";"0,3"
2021-11-28;2021;11;28;106;"2,71";"312";"3,9";"56";"949";"95";"0"
2021-11-29;2021;11;29;106;"2,28";"2";"7,9";"64";"951";"105";"0"
2021-11-30;2021;11;30;106;"0,22";"12";"2,4";"81";"956";"97";"0"
2021-12-01;2021;12;1;106;"0,62";"2";"2";"84";"952";"70";"2"
2021-12-02;2021;12;2;106;"1,74";"18";"4,9";"62";"948";"106";"0"
2021-12-03;2021;12;3;106;"0,5";"14";"3,7";"72";"953";"102";"0"
2021-12-04;2021;12;4;106;"0,7";"196";"3,9";"83";"954";"63";"0"
2021-12-05;2021;12;5;106;"2,79";"6";"7,2";"56";"952";"95";"0"
2021-12-06;2021;12;6;106;"1,54";"309";"7,8";"62";"955";"96";"0"
2021-12-07;2021;12;7;106;"1,3";"208";"4,4";"93";"952";"21";"0"
2021-12-08;2021;12;8;106;"2,49";"303";"6";"62";"948";"76";"1,1"
2021-12-09;2021;12;9;106;"2,77";"1";"7,5";"64";"952";"55";"0"
2021-12-10;2021;12;10;106;"2,35";"271";"10";"63";"951";"53";"0"
2021-12-11;2021;12;11;106;"0,97";"6";"9";"66";"954";"95";"0"
2021-12-12;2021;12;12;106;"0,24";"0";"3,8";"84";"956";"94";"0"
2021-12-13;2021;12;13;106;"0,24";"262";"2,6";"83";"956";"97";"0"
2021-12-14;2021;12;14;106;"0,19";"1";"3,5";"77";"956";"96";"0"
2021-12-15;2021;12;15;106;"0,17";"321";"3,3";"71";"955";"92";"0"
2021-12-16;2021;12;16;106;"0,29";"0";"1,3";"77";"957";"92";"0"
2021-12-17;2021;12;17;106;"0,39";"0";"0,9";"77";"957";"98";"0"
2021-12-18;2021;12;18;106;"0,51";"36";"3,1";"75";"957";"83";"0"
2021-12-19;2021;12;19;106;"0,46";"1";"5,9";"76";"955";"46";"0"
2021-12-20;2021;12;20;106;"0,22";"7";"2,3";"89";"953";"48";"0"
2021-12-21;2021;12;21;106;"0,22";"2";"5,9";"90";"952";"49";"0,2"
2021-12-22;2021;12;22;106;"0,45";"185";"6,8";"90";"952";"59";"0,2"
2021-12-23;2021;12;23;106;"0,4";"8";"5,9";"94";"952";"45";"3,3"
2021-12-24;2021;12;24;106;"0,44";"188";"8,3";"98";"947";"22";"2,1"
2021-12-25;2021;12;25;106;"0,8";"163";"7,2";"97";"944";"31";"5,5"
2021-12-26;2021;12;26;106;"0,78";"186";"7,5";"98";"946";"23";"6,4"
2021-12-27;2021;12;27;106;"2,28";"210";"10,8";"82";"949";"88";"0"
2021-12-28;2021;12;28;106;"1,04";"247";"8,7";"85";"954";"90";"0"
2021-12-29;2021;12;29;106;"0,32";"2";"5,4";"90";"956";"83";"0"
2021-12-30;2021;12;30;106;"0,19";"257";"4,6";"86";"956";"95";"0"
2021-12-31;2021;12;31;106;"0,29";"255";"4,3";"83";"958";"97";"0"
2021-01-01;2021;1;1;107;"1,11";"7";"1,7";"68";"934";"105";"0"
2021-01-02;2021;1;2;107;"0,72";"0";"0,1";"53";"936";"89";"0"
2021-01-03;2021;1;3;107;"1,06";"247";"0,7";"58";"937";"105";"0"
2021-01-04;2021;1;4;107;"1,08";"243";"1,2";"56";"935";"93";"0"
2021-01-05;2021;1;5;107;"0,34";"0";"-0,2";"62";"935";"112";"0"
2021-01-06;2021;1;6;107;"0,69";"27";"-0,1";"59";"936";"111";"0"
2021-01-07;2021;1;7;107;"0,94";"11";"-1,3";"75";"935";"15";"1,8"
2021-01-08;2021;1;8;107;"1,22";"11";"-2,2";"84";"933";"20";"3,4"
2021-01-09;2021;1;9;107;"0,04";"11";"-2,4";"100";"929";"20";"1,2"
2021-01-10;2021;1;10;107;"0,91";"35";"-0,4";"85";"935";"122";"22,5"
2021-01-11;2021;1;11;107;"0,26";"30";"-0,7";"64";"941";"123";"7,7"
2021-01-12;2021;1;12;107;"0,21";"15";"-3,4";"69";"946";"89";"0"
2021-01-13;2021;1;13;107;"0,27";"21";"-1,6";"65";"947";"122";"0"
2021-01-14;2021;1;14;107;"0,26";"16";"0,1";"63";"946";"123";"0"
2021-01-15;2021;1;15;107;"0,23";"10";"1,4";"72";"946";"117";"0"
2021-01-16;2021;1;16;107;"0,25";"4";"1,4";"71";"946";"123";"0"
2021-01-17;2021;1;17;107;"0,27";"2";"1,2";"60";"947";"127";"0"
2021-01-18;2021;1;18;107;"0,41";"10";"2,8";"66";"946";"128";"0"
2021-01-19;2021;1;19;107;"0,46";"21";"1,7";"74";"944";"123";"0"
2021-01-20;2021;1;20;107;"0,89";"159";"1,8";"92";"936";"27";"3,5"
2021-01-21;2021;1;21;107;"2,72";"228";"5,7";"96";"936";"37";"1,7"
2021-01-22;2021;1;22;107;"3,09";"224";"5,6";"77";"935";"75";"4,3"
2021-01-23;2021;1;23;107;"2,91";"210";"3,9";"90";"936";"34";"1,3"
2021-01-24;2021;1;24;107;"2,34";"226";"7,3";"63";"936";"103";"0"
2021-01-25;2021;1;25;107;"2,62";"234";"8,1";"90";"937";"45";"0"
2021-01-26;2021;1;26;107;"0,87";"4";"9,3";"90";"943";"82";"0"
2021-01-27;2021;1;27;107;"0,62";"52";"11,7";"84";"945";"118";"0"
2021-01-28;2021;1;28;107;"0,49";"201";"8,5";"92";"945";"40";"0"
2021-01-29;2021;1;29;107;"0,8";"227";"7,5";"90";"943";"56";"0"
2021-01-30;2021;1;30;107;"3,2";"207";"7,8";"72";"937";"128";"5,5"
2021-01-31;2021;1;31;107;"2,7";"224";"8";"73";"937";"88";"0,1"
2021-02-01;2021;2;1;107;"2,83";"225";"9,5";"65";"938";"126";"0,2"
2021-02-02;2021;2;2;107;"1,75";"213";"7,6";"88";"940";"45";"0"
2021-02-03;2021;2;3;107;"1,57";"192";"7,6";"87";"938";"39";"0,3"
2021-02-04;2021;2;4;107;"1,03";"183";"8,5";"82";"935";"74";"0,1"
2021-02-05;2021;2;5;107;"1,21";"5";"9,5";"71";"931";"132";"8,7"
2021-02-06;2021;2;6;107;"1,15";"2";"6,5";"88";"929";"64";"1,9"
2021-02-07;2021;2;7;107;"1,72";"2";"4,9";"74";"932";"123";"0,8"
2021-02-08;2021;2;8;107;"2,6";"236";"4,9";"87";"930";"103";"7,9"
2021-02-09;2021;2;9;107;"2,69";"201";"4,4";"93";"931";"31";"10,6"
2021-02-10;2021;2;10;107;"2,67";"225";"7,1";"68";"935";"139";"4,2"
2021-02-11;2021;2;11;107;"1";"228";"7,9";"90";"941";"37";"1,1"
2021-02-12;2021;2;12;107;"1,74";"255";"8,7";"73";"942";"158";"3,3"
2021-02-13;2021;2;13;107;"0,67";"34";"8,5";"60";"945";"155";"0"
2021-02-14;2021;2;14;107;"0,51";"17";"7,8";"67";"948";"166";"0"
2021-02-15;2021;2;15;107;"0,51";"19";"8,3";"70";"949";"131";"0"
2021-02-16;2021;2;16;107;"0,68";"140";"7,9";"69";"946";"141";"0"
2021-02-17;2021;2;17;107;"0,6";"17";"9";"67";"943";"150";"0"
2021-02-18;2021;2;18;107;"1,12";"3";"8,5";"60";"940";"154";"0"
2021-02-19;2021;2;19;107;"0,93";"21";"9,3";"53";"940";"175";"0"
2021-02-20;2021;2;20;107;"1,65";"180";"10,1";"43";"937";"172";"0"
2021-02-21;2021;2;21;107;"1,82";"151";"7";"73";"932";"49";"6,1"
2021-02-22;2021;2;22;107;"0,97";"256";"5,6";"64";"939";"85";"0,5"
2021-02-23;2021;2;23;107;"0,73";"11";"6,2";"67";"949";"171";"0"
2021-02-24;2021;2;24;107;"0,85";"30";"7,5";"72";"949";"132";"0"
2021-02-25;2021;2;25;107;"0,91";"10";"7,7";"70";"947";"119";"0"
2021-02-26;2021;2;26;107;"0,66";"18";"9,6";"60";"947";"166";"0"
2021-02-27;2021;2;27;107;"0,7";"21";"10,2";"51";"944";"197";"0"
2021-02-28;2021;2;28;107;"1,51";"15";"7,6";"61";"942";"160";"0"
2021-03-01;2021;3;1;107;"0,87";"21";"6,9";"71";"942";"16";"0"
2021-03-02;2021;3;2;107;"0,55";"10";"9,3";"65";"945";"108";"0"
2021-03-03;2021;3;3;107;"0,32";"7";"9,9";"68";"947";"108";"0"
2021-03-04;2021;3;4;107;"0,41";"10";"7,8";"79";"942";"90";"0"
2021-03-05;2021;3;5;107;"0,48";"16";"9,1";"67";"939";"153";"0"
2021-03-06;2021;3;6;107;"0,82";"21";"9,5";"60";"941";"154";"0"
2021-03-07;2021;3;7;107;"0,72";"92";"8,2";"68";"940";"122";"0"
2021-03-08;2021;3;8;107;"0,66";"2";"7,1";"76";"938";"96";"3,6"
2021-03-09;2021;3;9;107;"1,11";"18";"6,9";"57";"940";"221";"1,5"
2021-03-10;2021;3;10;107;"0,85";"5";"6,7";"52";"943";"209";"0"
2021-03-11;2021;3;11;107;"1,17";"75";"9,8";"61";"944";"214";"0"
2021-03-12;2021;3;12;107;"1,2";"197";"9,1";"58";"943";"204";"0"
2021-03-13;2021;3;13;107;"0,91";"2";"7,1";"47";"943";"248";"0"
2021-03-14;2021;3;14;107;"0,77";"16";"8,1";"52";"945";"230";"0"
2021-03-15;2021;3;15;107;"0,98";"11";"9,6";"47";"945";"240";"0"
2021-03-16;2021;3;16;107;"1,86";"11";"9,3";"47";"945";"244";"0"
2021-03-17;2021;3;17;107;"2,35";"11";"9,9";"44";"944";"250";"0"
2021-03-18;2021;3;18;107;"1,75";"18";"6,6";"42";"941";"199";"0"
2021-03-19;2021;3;19;107;"1,37";"0";"5,1";"54";"937";"142";"0"
2021-03-20;2021;3;20;107;"1,84";"10";"4,3";"39";"939";"261";"0"
2021-03-21;2021;3;21;107;"0,98";"1";"5,7";"39";"942";"256";"0"
2021-03-22;2021;3;22;107;"0,54";"21";"8,1";"42";"941";"243";"0"
2021-03-23;2021;3;23;107;"0,53";"17";"10";"37";"942";"258";"0"
2021-03-24;2021;3;24;107;"1,03";"15";"11,1";"33";"944";"259";"0"
2021-03-25;2021;3;25;107;"1,15";"184";"11,6";"38";"943";"253";"0"
2021-03-26;2021;3;26;107;"1,5";"41";"11,4";"43";"942";"226";"0"
2021-03-27;2021;3;27;107;"1,21";"11";"9,6";"56";"945";"173";"0"
2021-03-28;2021;3;28;107;"1,15";"55";"12";"49";"946";"263";"0"
2021-03-29;2021;3;29;107;"1,4";"14";"13,4";"38";"946";"218";"0"
2021-03-30;2021;3;30;107;"1,2";"25";"13,7";"36";"945";"153";"0"
2021-03-31;2021;3;31;107;"1,13";"16";"14,3";"33";"942";"227";"0"
2021-04-01;2021;4;1;107;"1,22";"25";"15,2";"35";"939";"220";"0"
2021-04-02;2021;4;2;107;"0,92";"21";"11";"79";"938";"119";"14,6"
2021-04-03;2021;4;3;107;"0,63";"1";"10,8";"73";"937";"204";"1,8"
2021-04-04;2021;4;4;107;"0,87";"2";"11,2";"42";"938";"280";"0"
2021-04-05;2021;4;5;107;"0,87";"13";"12,8";"41";"939";"282";"0"
2021-04-06;2021;4;6;107;"0,87";"7";"13,4";"34";"937";"280";"0"
2021-04-07;2021;4;7;107;"1,56";"3";"10,1";"40";"939";"290";"0"
2021-04-08;2021;4;8;107;"1,12";"127";"10";"64";"942";"167";"0"
2021-04-09;2021;4;9;107;"1,02";"25";"7,9";"75";"940";"87";"5,9"
2021-04-10;2021;4;10;107;"1,23";"10";"9,8";"72";"937";"225";"7"
2021-04-11;2021;4;11;107;"1,31";"218";"9,2";"81";"937";"196";"11,3"
2021-04-12;2021;4;12;107;"1,22";"2";"7,8";"51";"943";"302";"0"
2021-04-13;2021;4;13;107;"0,99";"8";"9,2";"59";"943";"92";"0,6"
2021-04-14;2021;4;14;107;"1,11";"10";"12,1";"67";"939";"211";"0"
2021-04-15;2021;4;15;107;"1,21";"45";"10,7";"65";"939";"110";"0,1"
2021-04-16;2021;4;16;107;"1,28";"3";"10,2";"52";"939";"238";"0"
2021-04-17;2021;4;17;107;"1,28";"7";"7,4";"38";"940";"315";"0"
2021-04-18;2021;4;18;107;"1,12";"23";"8,7";"42";"941";"309";"0"
2021-04-19;2021;4;19;107;"1,05";"21";"11,7";"43";"940";"246";"0"
2021-04-20;2021;4;20;107;"0,82";"0";"11,7";"61";"937";"207";"0,4"
2021-04-21;2021;4;21;107;"1,32";"6";"10,5";"65";"936";"204";"0"
2021-04-22;2021;4;22;107;"0,92";"0";"10";"77";"937";"163";"6,6"
2021-04-23;2021;4;23;107;"1,39";"53";"10,7";"70";"940";"155";"0"
2021-04-24;2021;4;24;107;"1,31";"71";"10";"70";"939";"144";"5"
2021-04-25;2021;4;25;107;"0,82";"5";"8,3";"89";"936";"45";"10,9"
2021-04-26;2021;4;26;107;"0,8";"3";"11";"79";"933";"165";"2,1"
2021-04-27;2021;4;27;107;"0,72";"0";"11,1";"80";"932";"139";"12,1"
2021-04-28;2021;4;28;107;"1,22";"0";"11";"77";"932";"181";"1,1"
2021-04-29;2021;4;29;107;"2,3";"199";"10,5";"70";"933";"230";"3,1"
2021-04-30;2021;4;30;107;"1,22";"6";"9,4";"59";"934";"240";"0"
2021-05-01;2021;5;1;107;"0,85";"0";"9,5";"56";"936";"210";"0"
2021-05-02;2021;5;2;107;"1,12";"12";"10,1";"54";"939";"237";"0,3"
2021-05-03;2021;5;3;107;"1,12";"6";"10,6";"62";"941";"190";"0,1"
2021-05-04;2021;5;4;107;"0,84";"6";"12,7";"58";"940";"278";"0"
2021-05-05;2021;5;5;107;"0,88";"26";"15,6";"41";"939";"336";"0"
2021-05-06;2021;5;6;107;"1,18";"34";"17";"42";"939";"337";"0"
2021-05-07;2021;5;7;107;"1,05";"6";"18,4";"39";"940";"334";"0"
2021-05-08;2021;5;8;107;"1,57";"174";"18,7";"39";"938";"298";"0"
2021-05-09;2021;5;9;107;"2,63";"182";"14";"59";"933";"114";"2,8"
2021-05-10;2021;5;10;107;"2,12";"193";"9,3";"62";"935";"292";"0"
2021-05-11;2021;5;11;107;"1,9";"241";"9,6";"49";"940";"307";"0"
2021-05-12;2021;5;12;107;"2,45";"205";"11,8";"53";"940";"288";"0,6"
2021-05-13;2021;5;13;107;"2,17";"242";"12,1";"53";"939";"250";"0"
2021-05-14;2021;5;14;107;"1,33";"1";"14,6";NA;"939";"335";"0"
2021-05-15;2021;5;15;107;"1,51";"210";"17,3";NA;"939";"288";"0"
2021-05-16;2021;5;16;107;"1,66";"214";"17,9";NA;"938";"269";"0"
2021-05-17;2021;5;17;107;"1,21";"84";"17,3";NA;"940";"344";"0"
2021-05-18;2021;5;18;107;"1,08";"25";"17,9";NA;"941";"332";"0"
2021-05-19;2021;5;19;107;"1,33";"7";"16,7";NA;"943";"356";"0"
2021-05-20;2021;5;20;107;"1,09";"8";"17,7";NA;"943";"349";"0"
2021-05-21;2021;5;21;107;"1,21";"4";"19,8";NA;"938";"319";"0"
2021-05-22;2021;5;22;107;"1,41";"248";"15";NA;"938";"267";"0"
2021-05-23;2021;5;23;107;"1,54";"8";"11,8";NA;"939";"194";"0,1"
2021-05-24;2021;5;24;107;"1,27";"241";"14,1";NA;"942";"273";"0"
2021-05-25;2021;5;25;107;"1,25";"10";"16,4";NA;"943";"355";"0"
2021-05-26;2021;5;26;107;"1,17";"5";"17,8";NA;"941";"311";"0"
2021-05-27;2021;5;27;107;"1,04";"12";"18,6";NA;"939";"253";"0"
2021-05-28;2021;5;28;107;"1,2";"16";"18,5";NA;"940";"277";"1,5"
2021-05-29;2021;5;29;107;"0,81";"13";"20,5";"48";"941";"325";"0"
2021-05-30;2021;5;30;107;"1,79";"10";"21,5";"46";"940";"316";"0"
2021-05-31;2021;5;31;107;"1,45";"165";"20,7";"49";"938";"292";"2,1"
2021-06-01;2021;6;1;107;"1,67";"28";"16,9";"67";"936";"244";"3,1"
2021-06-02;2021;6;2;107;NA;NA;NA;NA;NA;NA;NA
2021-06-03;2021;6;3;107;NA;NA;NA;NA;NA;NA;NA
2021-06-04;2021;6;4;107;"1,48";"9";"19,7";"43";"941";"436";"0"
2021-06-05;2021;6;5;107;NA;NA;NA;NA;NA;NA;NA
2021-06-06;2021;6;6;107;NA;NA;NA;NA;NA;NA;NA
2021-06-07;2021;6;7;107;NA;NA;NA;NA;NA;NA;NA
2021-06-08;2021;6;8;107;"1,39";"22";"23,8";"32";"942";"364";"0"
2021-06-09;2021;6;9;107;"1,33";"263";"24,2";"26";"942";"359";"0"
2021-06-10;2021;6;10;107;"1,58";"259";"24,2";"34";"940";"352";"0"
2021-06-11;2021;6;11;107;"1,67";"13";"22,7";"43";"939";"348";"0,5"
2021-06-12;2021;6;12;107;"1,92";"46";"21";"49";"941";"351";"0"
2021-06-13;2021;6;13;107;"1,62";"2";"22,7";"38";"942";"327";"0"
2021-06-14;2021;6;14;107;"1,24";"21";"24";"36";"941";"325";"0"
2021-06-15;2021;6;15;107;"1,98";"11";"23,9";"36";"940";"291";"0"
2021-06-16;2021;6;16;107;"1,48";"33";"21,8";"49";"937";"262";"30,1"
2021-06-17;2021;6;17;107;"1,44";"173";"15,2";"79";"936";"130";"4,6"
2021-06-18;2021;6;18;107;"1,79";"169";"16,7";"68";"937";"298";"2,2"
2021-06-19;2021;6;19;107;"1,36";"154";"16,6";"51";"939";"306";"0"
2021-06-20;2021;6;20;107;"2,5";"229";"14,3";"65";"937";"205";"0,1"
2021-06-21;2021;6;21;107;"2,17";"227";"15";"58";"937";"282";"0"
2021-06-22;2021;6;22;107;"0,77";"260";"15,3";"58";"939";"129";"0,3"
2021-06-23;2021;6;23;107;"1,2";"8";"16,3";"53";"941";"278";"0"
2021-06-24;2021;6;24;107;"1,34";"2";"18,1";"44";"942";"367";"0"
2021-06-25;2021;6;25;107;"1,17";"10";"20,6";"42";"941";"351";"0"
2021-06-26;2021;6;26;107;"1,71";"21";"22,8";"38";"939";"350";"0"
2021-06-27;2021;6;27;107;"2,41";"205";"21,2";"29";"937";"365";"0"
2021-06-28;2021;6;28;107;"1,21";"7";"18,7";"32";"939";"320";"0"
2021-06-29;2021;6;29;107;"1,06";"36";"20,3";"35";"940";"366";"0"
2021-06-30;2021;6;30;107;"1,7";"10";"22";"34";"939";"366";"0"
2021-07-01;2021;7;1;107;"1,73";"191";"23,6";"28";"940";"367";"0"
2021-07-02;2021;7;2;107;"1,55";"9";"24";"22";"940";"368";"0"
2021-07-03;2021;7;3;107;"1,84";"229";"23,5";"33";"939";"329";"0"
2021-07-04;2021;7;4;107;"1,81";"245";"22,8";"36";"939";"363";"0"
2021-07-05;2021;7;5;107;"1,97";"16";"23,8";"39";"938";"362";"0"
2021-07-06;2021;7;6;107;"1,53";"212";"18";"56";"938";"71";"1,2"
2021-07-07;2021;7;7;107;"1,11";"7";"17,5";"45";"940";"359";"0"
2021-07-08;2021;7;8;107;"1,28";"6";"19,4";"38";"943";"364";"0"
2021-07-09;2021;7;9;107;"1,07";"12";"22,6";"38";"942";"353";"0"
2021-07-10;2021;7;10;107;"1,11";"22";"25,9";"34";"940";"348";"0"
2021-07-11;2021;7;11;107;"1,81";"11";"27,5";"25";"938";"258";"0"
2021-07-12;2021;7;12;107;"2,42";"254";"21,2";"31";"938";"349";"0"
2021-07-13;2021;7;13;107;"1,41";"1";"18,1";"36";"942";"363";"0"
2021-07-14;2021;7;14;107;"1,27";"15";"19,1";"37";"942";"337";"0"
2021-07-15;2021;7;15;107;"1,26";"2";"21";"37";"941";"353";"0"
2021-07-16;2021;7;16;107;"1,16";"11";"24,5";"32";"941";"347";"0"
2021-07-17;2021;7;17;107;"1,22";"2";"27";"24";"940";"346";"0"
2021-07-18;2021;7;18;107;"1,16";"2";"26,9";"27";"939";"318";"0"
2021-07-19;2021;7;19;107;"1,14";"0";"25,8";"30";"938";"351";"0"
2021-07-20;2021;7;20;107;"1,23";"3";"26,3";"24";"938";"333";"0"
2021-07-21;2021;7;21;107;"1,08";"0";"26,4";"28";"940";"334";"0"
2021-07-22;2021;7;22;107;"1,33";"13";"27,1";"26";"940";"341";"0"
2021-07-23;2021;7;23;107;"1,82";"205";"25";"23";"938";"328";"0"
2021-07-24;2021;7;24;107;"1,19";"275";"22,6";"28";"937";"348";"0"
2021-07-25;2021;7;25;107;"1,04";"0";"22,3";"30";"936";"341";"0,9"
2021-07-26;2021;7;26;107;"0,95";"7";"20,6";"56";"938";"311";"3,1"
2021-07-27;2021;7;27;107;"1,5";"193";"23,8";"43";"938";"337";"0"
2021-07-28;2021;7;28;107;"1,34";"4";"25,3";"34";"938";"333";"0"
2021-07-29;2021;7;29;107;"1,64";"224";"25,8";"41";"938";"332";"0"
2021-07-30;2021;7;30;107;"1,66";"198";"25,5";"29";"937";"340";"0"
2021-07-31;2021;7;31;107;"1,63";"2";"20,4";"42";"937";"281";"0"
2021-08-01;2021;8;1;107;"1,29";"0";"17,3";"47";"939";"327";"0"
2021-08-02;2021;8;2;107;"1,12";"5";"20,3";"36";"939";"317";"0"
2021-08-03;2021;8;3;107;"1,42";"10";"22";"41";"939";"302";"0"
2021-08-04;2021;8;4;107;"1,28";"155";"23,4";"36";"939";"315";"0"
2021-08-05;2021;8;5;107;"0,95";"1";"24,6";"30";"939";"328";"0"
2021-08-06;2021;8;6;107;"1,86";"0";"24,5";"27";"936";"356";"0"
2021-08-07;2021;8;7;107;"1,39";"199";"21,6";"31";"935";"330";"0"
2021-08-08;2021;8;8;107;"0,99";"13";"21,3";"30";"938";"310";"0"
2021-08-09;2021;8;9;107;"1,26";"26";"24";"49";"939";"308";"0"
2021-08-10;2021;8;10;107;"1,15";"8";"25,9";"45";"940";"304";"0"
2021-08-11;2021;8;11;107;"1,36";"0";"28";"35";"940";"278";"0"
2021-08-12;2021;8;12;107;"1,55";"4";"27,4";"32";"941";"309";"0"
2021-08-13;2021;8;13;107;"1,26";"1";"29,5";"22";"943";"294";"0"
2021-08-14;2021;8;14;107;"0,95";"1";"30,4";"24";"942";"275";"0"
2021-08-15;2021;8;15;107;"1,63";"18";"29,5";"22";"941";"290";"0"
2021-08-16;2021;8;16;107;"1,47";"10";"26,3";"22";"940";"284";"0"
2021-08-17;2021;8;17;107;"1,62";"4";"22,3";"30";"942";"313";"0"
2021-08-18;2021;8;18;107;"1,34";"17";"23,3";"32";"940";"303";"0"
2021-08-19;2021;8;19;107;"1,23";"6";"24";"35";"938";"299";"0"
2021-08-20;2021;8;20;107;"1,32";"6";"24,1";"39";"939";"304";"0"
2021-08-21;2021;8;21;107;"0,92";"14";"25,1";"23";"941";"305";"0"
2021-08-22;2021;8;22;107;"0,87";"9";"25,7";"24";"942";"293";"0"
2021-08-23;2021;8;23;107;"1,41";"5";"26,2";"32";"940";"266";"0"
2021-08-24;2021;8;24;107;"1,29";"12";"23,6";"42";"938";"267";"0"
2021-08-25;2021;8;25;107;"1,31";"81";"22,6";"50";"938";"229";"0"
2021-08-26;2021;8;26;107;"0,74";"0";"23,8";"43";"939";"239";"0"
2021-08-27;2021;8;27;107;"1,21";"21";"25";"34";"939";"283";"0"
2021-08-28;2021;8;28;107;"1,29";"205";"24,3";"30";"938";"283";"0"
2021-08-29;2021;8;29;107;"1,33";"7";"22,8";"34";"938";"284";"0"
2021-08-30;2021;8;30;107;"1,41";"221";"22,5";"41";"937";"279";"0"
2021-08-31;2021;8;31;107;"0,99";"14";"22,7";"46";"939";"254";"0"
2021-09-01;2021;9;1;107;"1,2";"7";"17,6";"77";"940";"131";"17,2"
2021-09-02;2021;9;2;107;"0,88";"0";"16,8";"74";"940";"192";"0,5"
2021-09-03;2021;9;3;107;"0,85";"7";"19,5";"59";"940";"251";"0"
2021-09-04;2021;9;4;107;"0,91";"6";"21,2";"45";"939";"271";"0"
2021-09-05;2021;9;5;107;"0,88";"5";"22,6";"45";"940";"261";"0"
2021-09-06;2021;9;6;107;"1,34";"11";"23,3";"43";"941";"145";"0"
2021-09-07;2021;9;7;107;"1,37";"180";"23,7";"39";"940";"243";"0"
2021-09-08;2021;9;8;107;"1,93";"201";"20,7";"50";"939";"273";"0"
2021-09-09;2021;9;9;107;"1,14";"268";"20,2";"52";"939";"178";"0"
2021-09-10;2021;9;10;107;"1,6";"191";"20,6";"50";"940";"255";"0"
2021-09-11;2021;9;11;107;"0,84";"2";"19,4";"48";"941";"185";"0"
2021-09-12;2021;9;12;107;"0,9";"12";"20,9";"43";"939";"252";"0"
2021-09-13;2021;9;13;107;"0,91";"0";"19";"53";"939";"95";"0,6"
2021-09-14;2021;9;14;107;"1,44";"15";"15,5";"83";"938";"63";"19"
2021-09-15;2021;9;15;107;"0,96";"71";"16,2";"77";"939";"174";"0"
