;ESTACION;MAGNITUD;ANO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
103;16;8;2021;11;14;V;25;V;18;V;33;V;17;V;18;V;48;V;40;V;43;V;49;V;74;V;48;V;44;V;30;V;18;V;41;V;26;V;41;V;30;V;27;V;37;V;38;V;30;V;37;V;45;V;51;V;21;V;17;V;22;V;62;V;0;N
104;16;8;2021;12;56;V;30;V;56;V;47;V;12;V;24;V;40;V;11;V;21;N;18;V;43;V;48;V;41;V;44;V;64;V;58;V;57;V;42;V;35;V;55;V;48;V;46;V;51;V;37;V;20;V;26;V;17;V;24;V;42;V;42;V;40;V
105;16;14;2021;1;51;V;47;V;32;V;38;V;14;V;30;V;30;V;40;V;50;V;49;V;29;V;16;V;16;V;11;V;7;V;5;V;11;V;10;V;15;V;12;V;38;V;51;V;47;V;60;V;34;V;17;V;10;V;8;V;12;V;43;V;50;V
106;16;14;2021;2;40;V;26;V;17;V;22;V;26;V;33;V;44;V;43;V;43;V;49;V;18;V;37;V;38;V;30;V;36;V;22;V;17;V;17;V;16;V;36;V;52;V;44;V;25;V;25;V;29;V;30;V;35;V;50;V;0;N;0;N;0;N
107;16;14;2021;3;33;V;36;V;23;V;9;V;22;V;44;V;47;V;30;V;48;V;33;V;24;V;35;V;40;V;43;V;58;V;57;V;55;V;58;V;55;V;65;V;58;V;39;V;29;V;43;V;37;V;40;V;51;V;57;V;55;V;58;V;56;V
108;16;14;2021;4;60;V;46;V;34;V;58;V;55;V;45;V;57;V;48;V;43;V;46;V;46;V;57;V;34;V;42;V;49;V;56;V;70;V;69;V;46;V;37;V;48;V;46;V;58;V;68;V;47;V;36;V;32;V;38;V;55;V;49;V;0;N
109;16;14;2021;5;57;V;65;V;60;V;49;V;47;V;48;V;49;V;53;V;61;V;55;V;63;V;61;V;58;V;63;V;41;V;25;V;61;V;43;V;63;V;60;V;51;V;85;V;70;V;66;V;79;V;78;V;70;V;71;V;80;V;86;V;66;V
110;16;14;2021;6;56;V;67;V;76;V;65;V;58;V;59;V;67;V;73;V;76;V;87;V;79;V;89;V;93;V;92;V;86;V;83;V;57;V;60;V;76;V;66;V;61;V;50;V;66;V;84;V;81;V;93;V;82;V;79;V;82;V;80;V;0;N
111;16;14;2021;7;75;V;65;V;61;V;78;V;63;V;44;V;61;V;67;V;73;V;83;V;89;V;75;V;67;V;66;V;82;V;90;V;100;V;104;V;98;V;91;V;91;V;92;V;71;V;88;V;86;V;72;V;84;V;83;V;89;V;94;V;73;V
112;16;14;2021;8;68;V;80;V;70;V;81;V;59;V;71;V;85;V;75;V;76;V;80;V;68;V;83;V;78;V;65;V;76;V;97;V;87;V;87;V;86;V;82;V;75;V;85;V;78;V;75;V;94;V;71;V;92;V;91;V;86;V;73;V;66;V
113;16;14;2021;9;62;V;55;V;62;V;82;V;80;V;58;V;60;V;64;V;58;V;66;V;52;V;57;V;39;V;37;V;48;V;39;V;54;V;58;V;59;V;59;V;58;V;64;V;67;V;41;V;67;V;72;V;33;V;54;V;51;V;56;V;0;N
114;16;14;2021;10;46;V;53;V;55;V;48;V;41;V;41;V;37;V;32;V;59;V;63;V;50;V;54;V;53;V;46;V;44;V;35;V;56;V;28;V;33;V;48;V;49;V;63;V;46;V;44;V;31;V;49;V;30;V;41;V;35;V;42;V;40;V
115;16;14;2021;11;59;V;53;V;63;V;36;V;56;V;51;V;28;V;36;V;37;V;34;V;15;V;32;V;30;V;37;V;54;V;27;V;44;V;33;V;35;V;35;V;24;V;17;V;27;V;17;V;20;V;23;V;50;V;56;V;54;V;15;V;0;N
116;16;14;2021;12;15;V;44;V;25;V;21;V;66;V;51;V;21;V;67;V;51;N;56;V;35;V;14;V;17;V;21;V;21;V;16;V;15;V;21;V;28;V;9;V;9;V;14;V;14;V;19;V;38;V;30;V;48;V;42;V;19;V;13;V;16;V
117;17;1;2021;1;2;N;2;N;2;N;2;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N
118;17;8;2021;1;13;V;31;V;39;V;45;V;67;V;54;V;38;V;28;V;16;V;24;V;55;V;77;V;107;V;127;V;143;V;131;V;112;V;134;V;107;V;77;V;21;V;24;V;15;V;14;V;17;V;21;V;33;V;28;V;29;V;12;V;10;V
119;17;8;2021;2;18;V;23;V;34;V;35;V;33;V;33;V;15;V;21;V;23;V;24;V;37;V;26;V;36;V;43;V;34;V;50;V;66;V;59;V;61;V;42;V;13;V;27;V;51;V;41;V;35;V;52;V;59;V;22;V;0;N;0;N;0;N
120;17;8;2021;3;40;V;38;V;50;V;49;V;46;V;27;V;21;V;45;V;26;V;45;V;39;V;31;V;37;V;20;V;27;V;14;V;10;V;15;V;15;V;9;V;22;V;49;V;62;V;65;V;54;V;40;V;27;V;21;V;30;V;25;V;34;V
121;17;8;2021;4;21;V;19;V;33;V;27;V;44;V;42;V;20;V;17;V;22;V;21;V;13;V;26;V;47;V;24;V;19;V;19;V;17;V;17;V;40;V;37;V;27;V;28;V;19;V;11;V;21;V;32;V;31;V;26;V;19;V;26;V;0;N
122;17;8;2021;5;26;V;11;V;12;V;37;V;42;V;39;V;34;V;35;V;14;V;18;V;15;V;14;V;18;V;17;V;18;V;10;V;21;V;31;V;17;V;32;V;39;V;15;V;10;V;25;V;18;V;22;V;23;V;28;V;25;V;15;V;17;V
123;17;8;2021;6;21;V;26;V;20;V;30;V;12;V;25;V;28;V;31;V;40;V;27;V;22;V;10;V;13;V;26;V;18;V;18;V;23;V;20;V;18;V;11;V;13;V;25;V;20;V;24;V;35;V;35;V;11;V;17;V;28;V;25;V;0;N
124;17;8;2021;7;34;V;36;V;17;V;10;V;21;V;19;V;22;V;22;V;34;V;30;V;34;V;15;V;13;V;18;V;27;V;41;V;26;V;15;V;26;V;54;V;45;V;42;V;47;V;19;V;16;V;25;V;26;V;32;V;21;V;23;V;14;V
125;17;8;2021;8;9;V;17;V;20;V;15;V;29;V;22;V;12;V;21;V;16;V;27;V;34;V;28;V;56;V;43;V;28;V;34;V;16;V;22;V;26;V;26;V;42;V;44;V;22;V;21;V;18;V;35;V;40;V;21;V;15;V;17;V;2;N
126;17;8;2021;9;11;N;32;V;48;V;49;V;45;V;41;V;41;V;20;V;25;V;23;V;31;V;42;V;54;V;28;V;35;V;41;V;44;V;31;V;34;V;34;V;14;V;22;V;17;V;36;V;29;V;30;V;64;V;53;V;50;V;42;V;0;N
127;17;8;2021;10;61;V;46;V;17;V;41;V;33;V;50;V;76;V;73;V;43;V;33;V;44;V;49;V;56;V;68;V;68;V;66;V;36;V;45;V;55;V;45;V;41;V;15;V;39;V;59;V;77;V;60;V;72;V;70;V;41;V;20;V;14;V
128;17;8;2021;11;19;V;27;V;27;V;46;V;40;V;36;V;59;V;64;V;68;V;76;V;87;V;78;V;66;V;46;V;37;V;63;V;39;V;51;V;35;V;35;V;42;V;41;V;32;V;45;V;50;V;64;V;27;V;16;V;29;V;73;V;0;N
129;17;8;2021;12;51;V;39;V;50;V;41;V;18;V;22;V;38;V;15;V;24;V;23;V;48;V;61;V;64;V;86;V;105;V;78;V;79;V;52;V;42;V;68;V;67;V;53;V;52;V;39;V;26;V;28;V;18;V;25;V;49;V;63;V;58;V
130;17;14;2021;1;65;V;47;V;28;V;32;V;19;V;18;V;25;V;37;V;55;V;51;V;22;V;16;V;9;V;6;V;4;V;6;V;11;V;5;V;9;V;12;V;49;V;56;V;57;V;61;V;45;V;33;V;20;V;16;V;18;V;53;V;66;V
131;17;14;2021;2;53;V;38;V;24;V;35;V;31;V;34;V;55;V;57;V;62;V;65;V;26;V;50;V;47;V;28;V;46;V;26;V;20;V;20;V;20;V;35;V;68;V;60;V;25;V;29;V;37;V;30;V;26;V;54;V;0;N;0;N;0;N
132;17;14;2021;3;40;V;47;V;24;V;14;V;30;V;53;V;60;V;27;V;54;V;36;V;31;V;40;V;42;V;62;V;68;V;78;V;75;V;78;V;70;V;89;V;65;V;33;V;32;V;30;V;35;V;44;V;53;V;64;V;67;V;70;V;59;V
133;17;14;2021;4;73;V;54;V;35;V;66;V;50;V;50;V;69;V;60;V;52;V;52;V;55;V;64;V;35;V;54;V;64;V;75;V;84;V;81;V;49;V;43;V;55;V;54;V;63;V;78;V;57;V;40;V;44;V;49;V;65;V;61;V;0;N
134;17;14;2021;5;56;V;84;V;79;V;54;V;57;V;46;V;54;V;54;V;68;V;61;V;70;V;71;V;65;V;76;V;52;V;31;V;69;V;52;V;78;V;67;V;48;V;80;V;73;V;58;V;79;V;78;V;73;V;52;N;75;N;84;N;66;V
135;17;14;2021;6;54;V;65;V;73;V;61;V;62;V;61;V;65;V;69;V;66;V;85;V;81;V;95;V;94;V;97;V;87;V;84;V;55;V;54;V;66;V;58;V;56;V;47;V;59;V;76;V;66;V;68;V;77;V;73;V;73;V;72;V;0;N
136;17;14;2021;7;66;V;61;V;57;V;69;V;57;V;39;V;55;V;63;V;62;V;78;V;81;V;67;V;67;V;65;V;78;V;74;V;88;V;98;V;89;V;60;V;72;V;75;V;60;V;76;V;76;V;67;V;71;V;66;V;74;V;86;V;63;V
137;17;14;2021;8;63;V;69;V;62;V;70;V;62;V;61;V;74;V;64;V;60;V;60;V;54;V;68;V;50;V;52;V;62;V;84;V;86;V;76;V;74;V;68;V;59;V;58;V;74;V;67;V;82;V;76;V;71;V;82;V;74;V;66;V;58;V
138;17;14;2021;9;46;V;47;V;45;V;58;V;55;V;43;V;52;V;60;V;50;V;55;V;45;V;48;V;41;N;26;V;35;V;40;V;42;V;51;V;53;V;49;V;62;V;59;V;67;V;36;V;57;V;59;V;30;V;40;V;43;V;52;V;0;N
139;17;14;2021;10;32;V;46;V;49;V;35;V;38;V;31;V;24;V;19;V;54;V;55;V;43;V;44;V;46;V;33;V;36;V;28;V;53;V;30;V;31;V;41;V;44;V;67;V;47;V;31;V;23;V;42;V;28;V;26;V;42;V;38;V;34;V
140;17;14;2021;11;52;V;51;V;58;V;34;V;41;V;46;V;21;V;21;V;19;V;20;V;11;V;15;V;17;V;25;V;41;V;6;N;33;N;30;V;36;V;35;V;19;V;13;V;26;V;13;V;17;V;14;V;50;V;66;V;53;V;14;V;0;N
141;17;14;2021;12;19;V;44;V;30;V;25;V;64;V;58;V;22;V;69;V;58;V;58;V;38;V;12;V;11;V;10;V;9;V;13;V;13;V;20;V;31;V;7;V;6;V;12;V;11;V;16;V;34;V;31;V;54;V;46;V;14;V;9;V;8;V
142;18;8;2021;1;12;V;24;V;36;V;28;V;52;V;45;V;35;V;26;V;21;V;20;V;44;V;61;V;89;V;102;V;103;V;104;V;91;V;86;V;72;V;73;V;16;V;16;V;12;V;10;V;14;V;18;V;27;V;22;V;22;V;7;V;7;V
143;18;8;2021;2;14;V;18;V;30;N;36;V;30;V;28;V;11;V;13;V;19;V;15;V;34;V;17;V;28;V;35;V;30;V;41;V;52;V;42;V;49;V;34;V;12;V;19;V;38;V;36;V;30;V;42;V;43;V;17;V;0;N;0;N;0;N
144;18;8;2021;3;36;V;36;V;48;V;45;V;37;V;24;V;22;V;38;V;20;V;41;V;28;V;25;V;26;V;20;V;26;V;14;V;11;V;14;V;14;V;10;V;18;V;46;V;45;V;47;V;41;V;35;V;24;V;18;V;27;V;24;V;25;V
145;18;8;2021;4;14;V;12;V;23;V;23;V;31;V;34;V;20;V;20;V;27;V;16;V;10;V;23;V;35;V;23;V;19;V;19;V;12;V;13;V;31;V;25;V;21;V;21;V;17;V;12;V;21;V;23;V;27;V;22;V;13;V;20;V;0;N
146;18;8;2021;5;15;V;12;V;10;V;23;V;28;V;29;V;24;V;24;V;11;V;11;V;10;V;10;V;10;V;12;V;13;V;7;V;15;V;22;V;12;V;24;V;33;V;9;V;8;V;13;V;15;N;17;V;23;V;23;V;18;V;10;V;16;V
147;18;8;2021;6;16;V;21;V;16;V;20;V;13;V;20;V;23;V;25;V;30;V;21;V;19;V;9;V;10;V;21;V;17;V;18;V;20;V;18;V;11;V;7;V;10;V;19;V;14;V;17;V;21;V;24;V;8;V;11;V;20;V;19;V;0;N
148;18;8;2021;7;33;N;29;V;11;V;8;V;13;V;14;V;14;V;18;V;24;V;26;V;23;V;8;V;10;V;16;V;21;V;28;V;18;V;12;V;18;V;32;V;29;V;34;V;27;V;9;V;9;V;19;V;23;V;24;V;18;V;16;V;8;V
149;18;8;2021;8;7;V;14;V;21;V;9;V;16;V;14;V;7;V;12;V;14;V;20;V;30;V;16;V;34;V;36;V;19;V;22;V;11;V;16;V;20;V;16;V;30;V;29;V;22;V;17;V;16;V;33;V;30;V;15;V;12;V;13;V;23;V
150;18;8;2021;9;20;V;27;V;28;V;34;V;37;V;35;V;33;V;15;V;16;V;16;V;20;V;34;V;40;V;26;V;29;V;37;V;30;V;18;V;26;V;26;V;11;V;19;V;16;V;29;V;20;V;16;V;47;V;39;V;37;V;37;V;0;N
151;18;8;2021;10;43;V;32;V;12;V;26;V;31;V;39;V;56;V;52;V;33;V;27;V;35;V;40;V;41;V;53;V;47;V;55;V;32;V;41;V;50;V;37;V;29;V;15;V;31;V;43;V;62;V;47;V;59;V;50;V;40;V;16;V;11;V
152;18;8;2021;11;11;V;20;V;17;V;37;V;31;V;29;V;50;V;51;V;58;V;58;V;70;V;61;V;51;V;38;V;31;V;49;V;35;V;47;V;36;V;33;V;33;V;39;V;40;V;33;V;47;V;56;V;17;V;11;V;22;V;61;V;0;N
153;18;8;2021;12;38;V;31;V;38;V;32;V;12;V;16;V;36;V;11;V;18;V;15;V;40;V;46;V;51;V;60;V;77;V;61;V;59;V;43;V;39;V;54;V;55;V;47;V;47;V;39;V;27;V;21;V;14;V;19;V;42;V;47;V;46;V
154;18;10;2021;1;4;V;6;V;7;V;6;V;12;V;12;V;7;V;6;V;5;V;5;V;10;V;15;V;23;V;30;V;28;V;32;V;25;V;22;V;14;V;14;V;3;V;4;V;6;V;8;V;5;V;6;V;10;V;5;V;8;V;5;V;7;V
155;18;10;2021;2;9;V;6;V;9;V;15;V;35;V;12;V;5;V;6;V;7;V;9;V;13;V;6;V;11;V;13;V;14;V;16;V;22;V;84;V;83;V;41;V;54;V;6;V;8;V;23;V;53;V;53;V;33;V;32;V;0;N;0;N;0;N
156;18;10;2021;3;40;V;52;V;97;V;95;V;73;V;46;V;25;V;23;V;12;V;19;V;18;V;10;V;12;V;10;V;14;V;14;V;8;V;9;V;8;V;9;V;11;V;19;V;24;V;22;V;26;V;38;V;34;V;30;V;27;V;34;V;30;V
157;18;10;2021;4;30;V;13;V;27;V;25;V;20;V;21;V;15;V;19;V;20;V;23;V;7;V;7;V;19;V;16;V;20;V;17;V;14;V;13;V;21;V;15;V;16;V;10;V;12;V;12;V;15;V;17;V;17;V;12;V;9;V;15;V;0;N
158;18;10;2021;5;9;V;11;V;12;V;13;V;18;V;20;V;19;V;20;V;22;V;9;V;9;V;13;V;10;V;13;V;15;V;13;V;12;V;17;V;15;V;18;V;29;V;12;V;13;V;9;V;21;V;23;V;25;V;20;V;16;V;20;V;27;V
159;18;10;2021;6;22;V;24;V;25;V;20;V;17;V;20;V;18;V;20;V;22;V;26;V;29;V;16;V;17;V;24;V;34;V;32;V;16;V;16;V;9;V;9;V;10;V;10;V;7;V;11;V;17;V;26;V;14;V;10;V;15;V;22;V;0;N
160;18;10;2021;7;11;V;20;V;13;V;14;V;17;V;12;V;12;V;11;V;25;V;28;V;83;V;25;V;16;V;17;V;21;V;26;V;22;V;24;V;23;V;32;V;34;V;40;V;27;V;12;V;13;V;18;V;21;V;27;V;32;V;20;V;14;V
161;18;10;2021;8;12;V;16;V;20;V;11;V;15;V;21;V;11;V;16;V;30;V;39;V;83;V;55;V;53;V;64;V;47;V;24;V;17;V;24;V;35;V;30;V;33;V;29;V;35;V;37;V;39;V;44;V;36;V;25;V;24;V;16;V;20;V
162;18;10;2021;9;16;V;18;V;19;V;16;V;20;V;23;V;21;V;12;V;13;V;11;V;10;V;21;V;27;V;22;V;21;V;22;V;21;V;12;V;11;V;16;V;9;V;8;V;14;V;35;V;21;V;10;V;19;V;15;V;15;V;18;V;0;N
163;18;10;2021;10;20;V;15;V;8;V;9;V;11;V;12;V;18;V;14;V;19;V;19;V;17;V;16;V;18;V;17;V;22;V;24;V;22;V;25;V;25;V;21;V;11;V;9;V;11;V;15;V;22;V;21;V;20;V;22;V;18;V;27;N;32;V
164;18;10;2021;11;7;V;8;V;7;V;10;V;7;V;5;V;14;V;12;V;12;V;11;V;25;V;18;V;18;V;12;V;6;V;12;V;9;V;12;V;13;V;17;V;18;V;18;V;9;V;9;V;8;V;9;N;2;V;3;V;6;V;19;V;0;N
165;18;10;2021;12;14;V;3;V;5;V;12;V;2;V;5;V;20;V;4;V;7;V;12;V;16;V;14;V;22;V;18;V;24;V;19;V;19;V;16;V;16;V;23;V;31;V;24;V;18;V;11;V;6;V;6;V;6;V;9;V;20;V;21;V;22;V
166;18;14;2021;1;61;V;50;V;31;V;45;V;19;V;21;V;31;V;41;V;52;V;54;V;31;V;22;V;10;V;7;V;7;V;8;V;13;V;10;V;12;V;10;V;56;V;63;V;60;V;66;V;48;V;35;V;24;V;20;V;23;V;55;V;67;V
167;18;14;2021;2;55;V;42;V;27;V;35;V;33;V;39;V;54;V;60;V;62;V;67;V;28;V;55;V;52;V;30;V;45;V;30;V;21;V;24;V;23;V;34;V;65;V;63;V;30;V;29;V;41;V;31;V;32;V;55;V;0;N;0;N;0;N
168;18;14;2021;3;43;V;48;V;26;V;13;V;32;V;52;V;58;V;24;V;59;V;25;V;36;V;45;V;48;V;59;V;65;V;73;V;70;V;75;V;68;V;84;V;67;V;34;V;38;V;37;V;41;V;40;V;52;V;62;V;62;V;70;V;63;V
169;18;14;2021;4;76;V;56;V;37;V;63;V;56;V;50;V;68;V;58;V;47;V;52;V;54;V;64;V;41;V;52;V;62;V;70;V;84;V;79;V;53;V;48;V;54;V;54;V;67;V;75;V;55;V;43;V;42;V;48;V;63;V;61;V;0;N
170;18;14;2021;5;61;V;79;V;76;V;61;V;61;V;48;V;58;V;56;V;65;V;61;V;69;V;75;V;71;V;80;V;53;V;32;V;74;V;57;V;82;V;74;V;48;V;85;V;77;V;68;V;82;N;82;V;75;V;78;V;80;V;89;V;73;V
171;18;14;2021;6;64;V;73;V;82;V;70;V;66;V;66;V;71;V;73;V;71;V;91;V;87;V;98;V;98;V;100;V;89;V;86;V;60;V;58;V;71;V;61;V;56;V;49;V;63;V;82;V;80;V;75;V;78;V;75;V;78;V;76;V;0;N
172;18;14;2021;7;66;V;62;V;58;V;68;V;57;V;38;V;58;V;66;V;70;V;76;V;75;V;69;V;66;V;67;V;82;V;84;V;94;V;97;V;91;V;74;V;86;V;79;V;70;V;82;V;79;V;73;V;73;V;72;V;79;V;90;V;65;V
173;18;14;2021;8;64;V;76;V;64;V;71;V;69;V;64;V;74;V;70;V;67;V;66;V;54;V;75;V;63;V;51;V;62;V;86;V;83;V;73;V;74;V;71;V;62;V;66;V;72;V;67;V;80;V;70;V;74;V;80;V;71;V;66;V;54;V
174;18;14;2021;9;48;V;45;V;52;V;62;V;55;V;43;V;52;V;55;V;49;V;52;V;45;V;39;V;26;V;28;V;33;V;37;V;43;V;51;V;50;V;44;V;54;V;55;V;62;V;40;V;56;V;62;V;31;V;37;V;43;V;47;V;0;N
175;18;14;2021;10;38;V;51;V;50;V;43;V;36;V;35;V;27;V;23;V;57;V;56;V;44;V;43;V;44;V;33;V;37;V;32;V;50;V;26;V;27;V;35;V;47;V;63;V;45;V;31;V;18;V;43;V;26;V;30;V;39;V;39;V;37;V
176;18;14;2021;11;56;V;54;V;59;V;35;V;40;V;47;V;20;V;21;V;21;V;24;V;8;V;17;V;16;V;24;V;43;V;16;V;42;V;33;V;36;V;39;V;26;V;13;V;20;V;17;V;17;V;14;V;55;V;66;V;55;V;14;V;0;N
177;18;14;2021;12;19;V;47;V;36;V;31;V;66;V;59;V;20;V;66;V;56;V;60;V;39;V;10;V;8;V;8;V;5;V;10;V;9;V;17;V;28;V;3;V;4;V;10;V;9;V;13;V;31;V;33;V;51;V;47;V;11;V;5;V;6;V
178;24;1;2021;1;1;N;1;N;1;N;1;N;0;N;0;N;0;N;0;N;1;N;1;N;1;N;2;N;2;N;4;N;3;N;3;N;3;N;3;N;2;N;2;N;1;N;1;N;1;N;1;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N
179;24;8;2021;1;3;V;9;V;21;V;12;V;37;V;32;V;25;V;18;V;4;N;10;N;22;V;55;V;79;V;95;V;85;V;90;V;83;V;72;V;65;V;65;V;7;V;5;V;4;V;4;V;4;V;7;V;13;V;13;V;11;V;2;V;3;V
180;24;8;2021;2;5;V;9;V;21;V;28;V;21;V;16;V;5;V;4;V;11;N;0;N;17;N;7;V;15;V;24;V;24;V;26;V;40;V;31;V;38;V;26;V;8;V;11;V;28;V;24;V;22;V;25;V;22;V;11;V;0;N;0;N;0;N
181;24;8;2021;3;24;V;26;V;33;V;38;V;26;V;17;V;17;V;26;V;12;V;24;V;15;V;10;V;13;V;10;V;14;V;10;V;7;V;8;V;7;V;5;V;10;V;30;V;27;V;31;V;24;V;17;V;18;V;11;V;17;V;18;V;13;V
182;24;8;2021;4;9;V;6;V;12;V;13;V;16;V;22;V;15;V;15;V;19;V;8;V;5;V;16;V;22;V;15;V;12;V;14;V;7;V;8;V;17;V;16;V;11;V;11;V;11;V;7;V;13;V;9;V;15;V;9;V;5;V;10;V;0;N
183;24;8;2021;5;7;V;8;V;7;V;11;V;14;V;14;V;13;V;13;V;6;V;4;V;2;V;3;V;3;V;3;V;6;V;2;V;7;V;11;V;7;V;13;V;17;V;3;V;6;V;4;V;10;V;9;V;17;V;16;V;10;V;5;V;10;V
184;24;8;2021;6;9;V;12;V;9;V;10;V;9;V;12;V;12;V;15;V;16;V;11;V;14;V;6;V;5;V;12;V;10;V;13;V;12;V;13;V;6;V;4;V;4;V;11;V;9;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N
185;24;8;2021;7;3;N;15;V;5;V;3;V;6;V;7;V;8;V;11;V;11;V;17;V;0;N;2;N;6;V;8;V;13;V;15;V;8;V;6;V;9;V;16;V;15;V;19;V;13;V;4;V;5;V;15;V;14;V;12;V;13;V;7;V;4;V
186;24;8;2021;8;4;V;10;V;12;V;3;V;7;V;6;V;2;V;4;V;9;V;12;V;18;V;11;V;19;V;25;V;11;V;11;V;7;V;8;V;11;V;11;V;15;V;12;V;14;V;11;V;12;V;16;V;24;V;8;V;7;V;5;V;14;V
187;24;8;2021;9;16;V;19;V;16;V;19;V;23;V;28;V;18;V;8;V;8;V;6;V;12;V;25;V;26;V;19;V;17;V;26;V;18;V;8;V;15;V;14;V;7;V;12;V;10;V;17;V;12;V;10;V;31;V;26;V;19;V;24;V;0;N
188;24;8;2021;10;26;V;20;V;5;V;12;V;10;V;25;V;36;V;40;V;18;V;16;V;17;V;20;V;22;V;34;V;39;V;37;V;23;V;32;V;36;V;27;V;17;V;9;V;20;V;32;V;54;V;33;V;44;V;40;V;21;V;7;V;3;V
189;24;8;2021;11;3;V;7;N;5;V;24;V;18;V;15;V;33;V;25;V;39;V;33;V;56;V;41;V;36;V;23;V;14;V;31;V;22;V;33;V;25;V;23;V;17;V;26;V;32;V;18;V;29;V;36;V;5;V;2;V;8;V;39;V;0;N
190;24;8;2021;12;22;V;11;V;20;V;13;V;2;V;5;V;19;V;2;V;7;V;5;V;25;V;35;V;39;V;40;V;51;V;52;V;44;V;32;V;23;V;39;V;37;V;33;V;38;V;24;V;16;V;11;V;4;V;5;V;28;V;36;V;35;V
191;24;9;2021;1;3;V;3;V;6;V;5;V;12;V;12;V;7;V;6;V;3;N;6;N;14;V;26;V;37;V;48;V;40;V;54;V;46;V;29;V;25;V;24;V;3;V;3;V;3;V;4;V;2;V;4;V;5;V;6;V;7;V;4;V;3;V
192;24;9;2021;2;4;V;3;V;5;V;9;V;14;V;7;V;3;V;3;V;3;N;0;N;5;N;4;V;6;V;11;V;11;V;14;V;15;V;26;V;24;V;21;V;23;V;3;V;8;V;15;V;18;V;17;V;17;V;16;V;0;N;0;N;0;N
193;24;9;2021;3;16;V;18;V;28;V;30;V;28;V;20;V;16;V;12;V;10;V;13;V;11;V;5;V;8;V;5;V;5;V;6;V;3;V;5;V;3;V;3;V;7;V;11;V;10;V;14;V;13;V;13;V;16;V;14;V;8;V;11;V;11;V
194;24;9;2021;4;12;V;6;V;12;V;12;V;11;V;8;V;6;V;9;V;10;V;13;V;4;V;5;V;10;V;10;V;11;V;9;V;7;V;9;V;11;V;9;V;6;V;5;V;6;V;8;V;7;V;9;V;9;V;5;V;6;V;6;V;0;N
195;24;9;2021;5;7;V;7;V;7;V;7;V;9;V;10;V;7;V;10;V;7;V;5;V;4;V;5;V;5;V;5;V;6;V;5;V;5;V;8;V;5;V;7;V;13;V;6;V;6;V;4;V;8;V;10;V;10;V;13;V;10;V;11;V;12;V
196;24;9;2021;6;12;V;12;V;12;V;9;V;9;V;15;V;10;V;12;V;12;V;14;V;14;V;10;V;9;V;12;V;13;V;12;V;12;V;11;V;7;V;7;V;6;V;5;V;13;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N
197;24;9;2021;7;6;N;8;V;7;V;7;V;6;V;6;V;7;V;6;V;11;V;13;V;0;N;4;N;5;V;9;V;8;V;11;V;10;V;11;V;13;V;17;V;17;V;17;V;16;V;6;V;8;V;10;V;12;V;13;V;13;V;12;V;9;V
198;24;9;2021;8;6;V;8;V;9;V;7;V;9;V;10;V;7;V;7;V;9;V;11;V;20;V;16;V;17;V;22;V;16;V;10;V;5;V;8;V;11;V;9;V;10;V;10;V;11;V;10;V;11;V;14;V;14;V;12;V;9;V;7;V;9;V
199;24;9;2021;9;6;V;9;V;9;V;11;V;11;V;11;V;8;V;4;V;3;V;4;V;5;V;8;V;15;V;8;V;5;V;9;V;7;V;6;V;5;V;6;V;3;V;4;V;5;V;8;V;8;V;5;V;9;V;9;V;6;V;9;V;0;N
200;24;9;2021;10;12;V;10;V;4;V;4;V;4;V;5;V;7;V;7;V;6;V;6;V;8;V;9;V;6;V;8;V;10;V;13;V;12;V;12;V;11;V;12;V;6;V;3;V;5;V;8;V;11;V;9;V;12;V;13;V;11;V;3;V;2;V
201;24;9;2021;11;4;V;4;N;2;V;5;V;5;V;4;V;10;V;7;V;7;V;7;V;15;V;10;V;12;V;10;V;4;V;7;V;6;V;7;V;6;V;7;V;10;V;7;V;10;V;7;V;5;V;9;V;3;V;3;V;3;V;8;V;0;N
202;24;9;2021;12;10;V;2;V;3;V;5;V;3;V;2;V;8;V;3;V;3;V;3;V;7;V;12;V;13;V;12;V;9;V;14;V;13;V;14;V;9;V;15;V;21;V;16;V;13;V;9;V;6;V;6;V;4;V;4;V;11;V;14;V;16;V
203;24;10;2021;1;3;V;4;V;8;V;6;V;16;V;14;V;8;V;7;V;3;N;6;N;15;V;28;V;40;V;55;V;44;V;59;V;51;V;34;V;28;V;27;V;4;V;4;V;5;V;6;V;4;V;5;V;7;V;8;V;9;V;6;V;6;V
204;24;10;2021;2;8;V;4;V;8;V;13;V;38;V;12;V;4;V;4;V;8;N;0;N;6;N;5;V;9;V;14;V;16;V;20;V;24;V;86;V;89;V;45;V;61;V;5;V;11;V;33;V;50;V;50;V;31;V;30;V;0;N;0;N;0;N
