"Fecha";"Ano";"Mes";"Dia";"Estacion";"1";"8";"9";"10";"14"
2021-12-28;2021;12;28;58;NA;11;NA;NA;40
2021-12-29;2021;12;29;58;NA;15;NA;NA;22
2021-12-30;2021;12;30;58;NA;19;NA;NA;15
2021-12-31;2021;12;31;58;NA;22;NA;NA;15
2021-01-01;2021;1;1;59;NA;7;NA;NA;48
2021-01-02;2021;1;2;59;NA;9;NA;NA;46
2021-01-03;2021;1;3;59;NA;17;NA;NA;29
2021-01-04;2021;1;4;59;NA;12;NA;NA;46
2021-01-05;2021;1;5;59;NA;28;NA;NA;12
2021-01-06;2021;1;6;59;NA;9;NA;NA;33
2021-01-07;2021;1;7;59;NA;9;NA;NA;34
2021-01-08;2021;1;8;59;NA;11;NA;NA;41
2021-01-09;2021;1;9;59;NA;6;NA;NA;56
2021-01-10;2021;1;10;59;NA;7;NA;NA;58
2021-01-11;2021;1;11;59;NA;29;NA;NA;36
2021-01-12;2021;1;12;59;NA;48;NA;NA;18
2021-01-13;2021;1;13;59;NA;50;NA;NA;20
2021-01-14;2021;1;14;59;NA;55;NA;NA;22
2021-01-15;2021;1;15;59;NA;80;NA;NA;8
2021-01-16;2021;1;16;59;NA;77;NA;NA;8
2021-01-17;2021;1;17;59;NA;65;NA;NA;13
2021-01-18;2021;1;18;59;NA;58;NA;NA;14
2021-01-19;2021;1;19;59;NA;42;NA;NA;16
2021-01-20;2021;1;20;59;NA;52;NA;NA;5
2021-01-21;2021;1;21;59;NA;20;NA;NA;44
2021-01-22;2021;1;22;59;NA;15;NA;NA;57
2021-01-23;2021;1;23;59;NA;12;NA;NA;53
2021-01-24;2021;1;24;59;NA;9;NA;NA;66
2021-01-25;2021;1;25;59;NA;19;NA;NA;38
2021-01-26;2021;1;26;59;NA;31;NA;NA;14
2021-01-27;2021;1;27;59;NA;31;NA;NA;13
2021-01-28;2021;1;28;59;NA;36;NA;NA;5
2021-01-29;2021;1;29;59;NA;28;NA;NA;13
2021-01-30;2021;1;30;59;NA;8;NA;NA;54
2021-01-31;2021;1;31;59;NA;10;NA;NA;62
2021-02-01;2021;2;1;59;NA;17;NA;NA;55
2021-02-02;2021;2;2;59;NA;22;NA;NA;34
2021-02-03;2021;2;3;59;NA;31;NA;NA;22
2021-02-04;2021;2;4;59;NA;32;NA;NA;29
2021-02-05;2021;2;5;59;NA;19;NA;NA;31
2021-02-06;2021;2;6;59;NA;18;NA;NA;43
2021-02-07;2021;2;7;59;NA;9;NA;NA;54
2021-02-08;2021;2;8;59;NA;16;NA;NA;54
2021-02-09;2021;2;9;59;NA;21;NA;NA;55
2021-02-10;2021;2;10;59;NA;16;NA;NA;64
2021-02-11;2021;2;11;59;NA;37;NA;NA;17
2021-02-12;2021;2;12;59;NA;19;NA;NA;52
2021-02-13;2021;2;13;59;NA;30;NA;NA;38
2021-02-14;2021;2;14;59;NA;23;NA;NA;36
2021-02-15;2021;2;15;59;NA;21;NA;NA;41
2021-02-16;2021;2;16;59;NA;41;NA;NA;23
2021-02-17;2021;2;17;59;NA;46;NA;NA;18
2021-02-18;2021;2;18;59;NA;36;NA;NA;22
2021-02-19;2021;2;19;59;NA;45;NA;NA;21
2021-02-20;2021;2;20;59;NA;34;NA;NA;33
2021-02-21;2021;2;21;59;NA;9;NA;NA;63
2021-02-22;2021;2;22;59;NA;20;NA;NA;53
2021-02-23;2021;2;23;59;NA;27;NA;NA;33
2021-02-24;2021;2;24;59;NA;23;NA;NA;32
2021-02-25;2021;2;25;59;NA;20;NA;NA;33
2021-02-26;2021;2;26;59;NA;18;NA;NA;39
2021-02-27;2021;2;27;59;NA;22;NA;NA;41
2021-02-28;2021;2;28;59;NA;9;NA;NA;58
2021-03-01;2021;3;1;59;NA;22;NA;NA;40
2021-03-02;2021;3;2;59;NA;25;NA;NA;41
2021-03-03;2021;3;3;59;NA;37;NA;NA;20
2021-03-04;2021;3;4;59;NA;35;NA;NA;12
2021-03-05;2021;3;5;59;NA;25;NA;NA;25
2021-03-06;2021;3;6;59;NA;16;NA;NA;48
2021-03-07;2021;3;7;59;NA;17;NA;NA;51
2021-03-08;2021;3;8;59;NA;22;NA;NA;36
2021-03-09;2021;3;9;59;NA;11;NA;NA;56
2021-03-10;2021;3;10;59;NA;32;NA;NA;39
2021-03-11;2021;3;11;59;NA;36;NA;NA;23
2021-03-12;2021;3;12;59;NA;19;NA;NA;46
2021-03-13;2021;3;13;59;NA;22;NA;NA;46
2021-03-14;2021;3;14;59;NA;21;NA;NA;45
2021-03-15;2021;3;15;59;NA;13;NA;NA;62
2021-03-16;2021;3;16;59;NA;9;NA;NA;67
2021-03-17;2021;3;17;59;NA;6;NA;NA;65
2021-03-18;2021;3;18;59;NA;9;NA;NA;70
2021-03-19;2021;3;19;59;NA;10;NA;NA;65
2021-03-20;2021;3;20;59;NA;6;NA;NA;77
2021-03-21;2021;3;21;59;NA;10;NA;NA;67
2021-03-22;2021;3;22;59;NA;22;NA;NA;47
2021-03-23;2021;3;23;59;NA;44;NA;NA;34
2021-03-24;2021;3;24;59;NA;32;NA;NA;54
2021-03-25;2021;3;25;59;NA;36;NA;NA;46
2021-03-26;2021;3;26;59;NA;31;NA;NA;45
2021-03-27;2021;3;27;59;NA;12;NA;NA;60
2021-03-28;2021;3;28;59;NA;11;NA;NA;62
2021-03-29;2021;3;29;59;NA;14;NA;NA;66
2021-03-30;2021;3;30;59;NA;15;NA;NA;65
2021-03-31;2021;3;31;59;NA;15;NA;NA;63
2021-04-01;2021;4;1;59;NA;11;NA;NA;69
2021-04-02;2021;4;2;59;NA;16;NA;NA;55
2021-04-03;2021;4;3;59;NA;17;NA;NA;39
2021-04-04;2021;4;4;59;NA;17;NA;NA;63
2021-04-05;2021;4;5;59;NA;18;NA;NA;64
2021-04-06;2021;4;6;59;NA;30;NA;NA;56
2021-04-07;2021;4;7;59;NA;12;NA;NA;70
2021-04-08;2021;4;8;59;NA;16;NA;NA;60
2021-04-09;2021;4;9;59;NA;17;NA;NA;54
2021-04-10;2021;4;10;59;NA;13;NA;NA;51
2021-04-11;2021;4;11;59;NA;11;NA;NA;54
2021-04-12;2021;4;12;59;NA;11;NA;NA;69
2021-04-13;2021;4;13;59;NA;19;NA;NA;46
2021-04-14;2021;4;14;59;NA;12;NA;NA;53
2021-04-15;2021;4;15;59;NA;14;NA;NA;63
2021-04-16;2021;4;16;59;NA;13;NA;NA;70
2021-04-17;2021;4;17;59;NA;10;NA;NA;81
2021-04-18;2021;4;18;59;NA;11;NA;NA;79
2021-04-19;2021;4;19;59;NA;26;NA;NA;57
2021-04-20;2021;4;20;59;NA;26;NA;NA;47
2021-04-21;2021;4;21;59;NA;14;NA;NA;57
2021-04-22;2021;4;22;59;NA;17;NA;NA;58
2021-04-23;2021;4;23;59;NA;12;NA;NA;68
2021-04-24;2021;4;24;59;NA;7;NA;NA;77
2021-04-25;2021;4;25;59;NA;11;NA;NA;57
2021-04-26;2021;4;26;59;NA;23;NA;NA;43
2021-04-27;2021;4;27;59;NA;31;NA;NA;38
2021-04-28;2021;4;28;59;NA;27;NA;NA;41
2021-04-29;2021;4;29;59;NA;15;NA;NA;66
2021-04-30;2021;4;30;59;NA;21;NA;NA;57
2021-05-01;2021;5;1;59;NA;12;NA;NA;63
2021-05-02;2021;5;2;59;NA;8;NA;NA;76
2021-05-03;2021;5;3;59;NA;8;NA;NA;68
2021-05-04;2021;5;4;59;NA;17;NA;NA;62
2021-05-05;2021;5;5;59;NA;24;NA;NA;60
2021-05-06;2021;5;6;59;NA;17;NA;NA;59
2021-05-07;2021;5;7;59;NA;26;NA;NA;54
2021-05-08;2021;5;8;59;NA;17;NA;NA;63
2021-05-09;2021;5;9;59;NA;9;NA;NA;71
2021-05-10;2021;5;10;59;NA;13;NA;NA;62
2021-05-11;2021;5;11;59;NA;8;NA;NA;76
2021-05-12;2021;5;12;59;NA;9;NA;NA;74
2021-05-13;2021;5;13;59;NA;10;NA;NA;69
2021-05-14;2021;5;14;59;NA;10;NA;NA;75
2021-05-15;2021;5;15;59;NA;12;NA;NA;47
2021-05-16;2021;5;16;59;NA;6;NA;NA;31
2021-05-17;2021;5;17;59;NA;10;NA;NA;72
2021-05-18;2021;5;18;59;NA;20;NA;NA;51
2021-05-19;2021;5;19;59;NA;7;NA;NA;70
2021-05-20;2021;5;20;59;NA;20;NA;NA;68
2021-05-21;2021;5;21;59;NA;33;NA;NA;47
2021-05-22;2021;5;22;59;NA;7;NA;NA;79
2021-05-23;2021;5;23;59;NA;7;NA;NA;65
2021-05-24;2021;5;24;59;NA;12;NA;NA;63
2021-05-25;2021;5;25;59;NA;11;NA;NA;74
2021-05-26;2021;5;26;59;NA;13;NA;NA;82
2021-05-27;2021;5;27;59;NA;16;NA;NA;75
2021-05-28;2021;5;28;59;NA;14;NA;NA;80
2021-05-29;2021;5;29;59;NA;13;NA;NA;82
2021-05-30;2021;5;30;59;NA;7;NA;NA;91
2021-05-31;2021;5;31;59;NA;14;NA;NA;72
2021-06-01;2021;6;1;59;NA;15;NA;NA;61
2021-06-02;2021;6;2;59;NA;21;NA;NA;70
2021-06-03;2021;6;3;59;NA;13;NA;NA;84
2021-06-04;2021;6;4;59;NA;19;NA;NA;71
2021-06-05;2021;6;5;59;NA;12;NA;NA;65
2021-06-06;2021;6;6;59;NA;17;NA;NA;67
2021-06-07;2021;6;7;59;NA;15;NA;NA;77
2021-06-08;2021;6;8;59;NA;17;NA;NA;82
2021-06-09;2021;6;9;59;NA;20;NA;NA;85
2021-06-10;2021;6;10;59;NA;18;NA;NA;94
2021-06-11;2021;6;11;59;NA;12;NA;NA;87
2021-06-12;2021;6;12;59;NA;7;NA;NA;93
2021-06-13;2021;6;13;59;NA;7;NA;NA;97
2021-06-14;2021;6;14;59;NA;13;NA;NA;100
2021-06-15;2021;6;15;59;NA;11;NA;NA;89
2021-06-16;2021;6;16;59;NA;14;NA;NA;84
2021-06-17;2021;6;17;59;NA;18;NA;NA;59
2021-06-18;2021;6;18;59;NA;14;NA;NA;59
2021-06-19;2021;6;19;59;NA;15;NA;NA;69
2021-06-20;2021;6;20;59;NA;7;NA;NA;68
2021-06-21;2021;6;21;59;NA;10;NA;NA;63
2021-06-22;2021;6;22;59;NA;23;NA;NA;49
2021-06-23;2021;6;23;59;NA;9;NA;NA;68
2021-06-24;2021;6;24;59;NA;10;NA;NA;88
2021-06-25;2021;6;25;59;NA;16;NA;NA;83
2021-06-26;2021;6;26;59;NA;16;NA;NA;88
2021-06-27;2021;6;27;59;NA;8;NA;NA;82
2021-06-28;2021;6;28;59;NA;9;NA;NA;82
2021-06-29;2021;6;29;59;NA;21;NA;NA;82
2021-06-30;2021;6;30;59;NA;16;NA;NA;80
2021-07-01;2021;7;1;59;NA;26;NA;NA;73
2021-07-02;2021;7;2;59;NA;31;NA;NA;66
2021-07-03;2021;7;3;59;NA;20;NA;NA;58
2021-07-04;2021;7;4;59;NA;7;NA;NA;77
2021-07-05;2021;7;5;59;NA;17;NA;NA;62
2021-07-06;2021;7;6;59;NA;16;NA;NA;44
2021-07-07;2021;7;7;59;NA;18;NA;NA;57
2021-07-08;2021;7;8;59;NA;12;NA;NA;65
2021-07-09;2021;7;9;59;NA;17;NA;NA;77
2021-07-10;2021;7;10;59;NA;21;NA;NA;84
2021-07-11;2021;7;11;59;NA;16;NA;NA;86
2021-07-12;2021;7;12;59;NA;7;NA;NA;78
2021-07-13;2021;7;13;59;NA;7;NA;NA;66
2021-07-14;2021;7;14;59;NA;10;NA;NA;65
2021-07-15;2021;7;15;59;NA;16;NA;NA;81
2021-07-16;2021;7;16;59;NA;20;NA;NA;94
2021-07-17;2021;7;17;59;NA;14;NA;NA;98
2021-07-18;2021;7;18;59;NA;11;NA;NA;99
2021-07-19;2021;7;19;59;NA;13;NA;NA;99
2021-07-20;2021;7;20;59;NA;21;NA;NA;94
2021-07-21;2021;7;21;59;NA;25;NA;NA;94
2021-07-22;2021;7;22;59;NA;26;NA;NA;92
2021-07-23;2021;7;23;59;NA;31;NA;NA;75
2021-07-24;2021;7;24;59;NA;13;NA;NA;84
2021-07-25;2021;7;25;59;NA;13;NA;NA;81
2021-07-26;2021;7;26;59;NA;16;NA;NA;70
2021-07-27;2021;7;27;59;NA;22;NA;NA;78
2021-07-28;2021;7;28;59;NA;18;NA;NA;83
2021-07-29;2021;7;29;59;NA;17;NA;NA;85
2021-07-30;2021;7;30;59;NA;16;NA;NA;96
2021-07-31;2021;7;31;59;NA;9;NA;NA;68
2021-08-01;2021;8;1;59;NA;6;NA;NA;65
2021-08-02;2021;8;2;59;NA;14;NA;NA;79
2021-08-03;2021;8;3;59;NA;17;NA;NA;71
2021-08-04;2021;8;4;59;NA;9;NA;NA;81
2021-08-05;2021;8;5;59;NA;28;NA;NA;57
2021-08-06;2021;8;6;59;NA;20;NA;NA;65
2021-08-07;2021;8;7;59;NA;7;NA;NA;83
2021-08-08;2021;8;8;59;NA;13;NA;NA;71
2021-08-09;2021;8;9;59;NA;14;NA;NA;71
2021-08-10;2021;8;10;59;NA;17;NA;NA;73
2021-08-11;2021;8;11;59;NA;24;NA;NA;66
2021-08-12;2021;8;12;59;NA;15;NA;NA;80
2021-08-13;2021;8;13;59;NA;21;NA;NA;78
2021-08-14;2021;8;14;59;NA;27;NA;NA;62
2021-08-15;2021;8;15;59;NA;14;NA;NA;70
2021-08-16;2021;8;16;59;NA;13;NA;NA;91
2021-08-17;2021;8;17;59;NA;9;NA;NA;83
2021-08-18;2021;8;18;59;NA;12;NA;NA;84
2021-08-19;2021;8;19;59;NA;16;NA;NA;84
2021-08-20;2021;8;20;59;NA;17;NA;NA;78
2021-08-21;2021;8;21;59;NA;28;NA;NA;71
2021-08-22;2021;8;22;59;NA;23;NA;NA;78
2021-08-23;2021;8;23;59;NA;18;NA;NA;73
2021-08-24;2021;8;24;59;NA;12;NA;NA;71
2021-08-25;2021;8;25;59;NA;15;NA;NA;84
2021-08-26;2021;8;26;59;NA;32;NA;NA;70
2021-08-27;2021;8;27;59;NA;19;NA;NA;88
2021-08-28;2021;8;28;59;NA;20;NA;NA;80
2021-08-29;2021;8;29;59;NA;11;NA;NA;79
2021-08-30;2021;8;30;59;NA;16;NA;NA;67
2021-08-31;2021;8;31;59;NA;18;NA;NA;60
2021-09-01;2021;9;1;59;NA;15;NA;NA;59
2021-09-02;2021;9;2;59;NA;18;NA;NA;48
2021-09-03;2021;9;3;59;NA;25;NA;NA;53
2021-09-04;2021;9;4;59;NA;21;NA;NA;71
2021-09-05;2021;9;5;59;NA;24;NA;NA;67
2021-09-06;2021;9;6;59;NA;20;NA;NA;54
2021-09-07;2021;9;7;59;NA;27;NA;NA;54
2021-09-08;2021;9;8;59;NA;13;NA;NA;60
2021-09-09;2021;9;9;59;NA;21;NA;NA;48
2021-09-10;2021;9;10;59;NA;11;NA;NA;60
2021-09-11;2021;9;11;59;NA;21;NA;NA;46
2021-09-12;2021;9;12;59;NA;19;NA;NA;50
2021-09-13;2021;9;13;59;NA;23;NA;NA;39
2021-09-14;2021;9;14;59;NA;18;NA;NA;30
2021-09-15;2021;9;15;59;NA;19;NA;NA;41
2021-09-16;2021;9;16;59;NA;31;NA;NA;35
2021-09-17;2021;9;17;59;NA;20;NA;NA;47
2021-09-18;2021;9;18;59;NA;23;NA;NA;48
2021-09-19;2021;9;19;59;NA;19;NA;NA;50
2021-09-20;2021;9;20;59;NA;12;NA;NA;54
2021-09-21;2021;9;21;59;NA;9;NA;NA;54
2021-09-22;2021;9;22;59;NA;10;NA;NA;59
2021-09-23;2021;9;23;59;NA;10;NA;NA;61
2021-09-24;2021;9;24;59;NA;20;NA;NA;40
2021-09-25;2021;9;25;59;NA;18;NA;NA;57
2021-09-26;2021;9;26;59;NA;20;NA;NA;57
2021-09-27;2021;9;27;59;NA;45;NA;NA;31
2021-09-28;2021;9;28;59;NA;25;NA;NA;50
2021-09-29;2021;9;29;59;NA;27;NA;NA;45
2021-09-30;2021;9;30;59;NA;26;NA;NA;47
2021-10-01;2021;10;1;59;NA;36;NA;NA;38
2021-10-02;2021;10;2;59;NA;25;NA;NA;50
2021-10-03;2021;10;3;59;NA;10;NA;NA;52
2021-10-04;2021;10;4;59;NA;25;NA;NA;41
2021-10-05;2021;10;5;59;NA;27;NA;NA;33
2021-10-06;2021;10;6;59;NA;27;NA;NA;36
2021-10-07;2021;10;7;59;NA;40;NA;NA;37
2021-10-08;2021;10;8;59;NA;37;NA;NA;31
2021-10-09;2021;10;9;59;NA;27;NA;NA;50
2021-10-10;2021;10;10;59;NA;13;NA;NA;55
2021-10-11;2021;10;11;59;NA;20;NA;NA;45
2021-10-12;2021;10;12;59;NA;22;NA;NA;48
2021-10-13;2021;10;13;59;NA;25;NA;NA;49
2021-10-14;2021;10;14;59;NA;36;NA;NA;42
2021-10-15;2021;10;15;59;NA;36;NA;NA;43
2021-10-16;2021;10;16;59;NA;46;NA;NA;37
2021-10-17;2021;10;17;59;NA;25;NA;NA;48
2021-10-18;2021;10;18;59;NA;37;NA;NA;23
2021-10-19;2021;10;19;59;NA;31;NA;NA;32
2021-10-20;2021;10;20;59;NA;28;NA;NA;38
2021-10-21;2021;10;21;59;NA;26;NA;NA;40
2021-10-22;2021;10;22;59;NA;8;NA;NA;59
2021-10-23;2021;10;23;59;NA;26;NA;NA;38
2021-10-24;2021;10;24;59;NA;27;NA;NA;39
2021-10-25;2021;10;25;59;NA;38;NA;NA;30
2021-10-26;2021;10;26;59;NA;30;NA;NA;44
2021-10-27;2021;10;27;59;NA;38;NA;NA;33
2021-10-28;2021;10;28;59;NA;28;NA;NA;41
2021-10-29;2021;10;29;59;NA;32;NA;NA;43
2021-10-30;2021;10;30;59;NA;12;NA;NA;37
2021-10-31;2021;10;31;59;NA;10;NA;NA;33
2021-11-01;2021;11;1;59;NA;8;NA;NA;55
2021-11-02;2021;11;2;59;NA;17;NA;NA;50
2021-11-03;2021;11;3;59;NA;12;NA;NA;62
2021-11-04;2021;11;4;59;NA;24;NA;NA;33
2021-11-05;2021;11;5;59;NA;11;NA;NA;57
2021-11-06;2021;11;6;59;NA;10;NA;NA;53
2021-11-07;2021;11;7;59;NA;34;NA;NA;30
2021-11-08;2021;11;8;59;NA;23;NA;NA;42
2021-11-09;2021;11;9;59;NA;32;NA;NA;36
2021-11-10;2021;11;10;59;NA;37;NA;NA;33
2021-11-11;2021;11;11;59;NA;50;NA;NA;19
2021-11-12;2021;11;12;59;NA;36;NA;NA;32
2021-11-13;2021;11;13;59;NA;29;NA;NA;32
2021-11-14;2021;11;14;59;NA;22;NA;NA;35
2021-11-15;2021;11;15;59;NA;12;NA;NA;54
2021-11-16;2021;11;16;59;NA;32;NA;NA;27
2021-11-17;2021;11;17;59;NA;16;NA;NA;49
2021-11-18;2021;11;18;59;NA;35;NA;NA;33
2021-11-19;2021;11;19;59;NA;21;NA;NA;39
2021-11-20;2021;11;20;59;NA;18;NA;NA;38
2021-11-21;2021;11;21;59;NA;33;NA;NA;22
2021-11-22;2021;11;22;59;NA;32;NA;NA;20
2021-11-23;2021;11;23;59;NA;28;NA;NA;27
2021-11-24;2021;11;24;59;NA;33;NA;NA;18
2021-11-25;2021;11;25;59;NA;34;NA;NA;25
2021-11-26;2021;11;26;59;NA;38;NA;NA;28
2021-11-27;2021;11;27;59;NA;16;NA;NA;52
2021-11-28;2021;11;28;59;NA;18;NA;NA;49
2021-11-29;2021;11;29;59;NA;15;NA;NA;58
2021-11-30;2021;11;30;59;NA;57;NA;NA;13
2021-12-01;2021;12;1;59;NA;44;NA;NA;15
2021-12-02;2021;12;2;59;NA;30;NA;NA;38
2021-12-03;2021;12;3;59;NA;53;NA;NA;24
2021-12-04;2021;12;4;59;NA;42;NA;NA;18
2021-12-05;2021;12;5;59;NA;8;NA;NA;66
2021-12-06;2021;12;6;59;NA;18;NA;NA;53
2021-12-07;2021;12;7;59;NA;35;NA;NA;21
2021-12-08;2021;12;8;59;NA;7;NA;NA;68
2021-12-09;2021;12;9;59;NA;18;NA;NA;58
2021-12-10;2021;12;10;59;NA;12;NA;NA;62
2021-12-11;2021;12;11;59;NA;36;NA;NA;38
2021-12-12;2021;12;12;59;NA;38;NA;NA;17
2021-12-13;2021;12;13;59;NA;32;NA;NA;18
2021-12-14;2021;12;14;59;NA;32;NA;NA;23
2021-12-15;2021;12;15;59;NA;49;NA;NA;24
2021-12-16;2021;12;16;59;NA;55;NA;NA;18
2021-12-17;2021;12;17;59;NA;47;NA;NA;17
2021-12-18;2021;12;18;59;NA;27;NA;NA;26
2021-12-19;2021;12;19;59;NA;23;NA;NA;32
2021-12-20;2021;12;20;59;NA;40;NA;NA;13
2021-12-21;2021;12;21;59;NA;38;NA;NA;12
2021-12-22;2021;12;22;59;NA;38;NA;NA;17
2021-12-23;2021;12;23;59;NA;45;NA;NA;16
2021-12-24;2021;12;24;59;NA;34;NA;NA;22
2021-12-25;2021;12;25;59;NA;14;NA;NA;44
2021-12-26;2021;12;26;59;NA;21;NA;NA;34
2021-12-27;2021;12;27;59;NA;11;NA;NA;55
2021-12-28;2021;12;28;59;NA;17;NA;NA;49
2021-12-29;2021;12;29;59;NA;37;NA;NA;20
2021-12-30;2021;12;30;59;NA;32;NA;NA;15
2021-12-31;2021;12;31;59;NA;28;NA;NA;20
2021-01-01;2021;1;1;60;NA;20;NA;3;54
2021-01-02;2021;1;2;60;NA;25;NA;4;51
2021-01-03;2021;1;3;60;NA;38;NA;5;33
2021-01-04;2021;1;4;60;NA;32;NA;4;45
2021-01-05;2021;1;5;60;NA;64;NA;12;16
2021-01-06;2021;1;6;60;NA;38;NA;6;33
2021-01-07;2021;1;7;60;NA;35;NA;4;32
2021-01-08;2021;1;8;60;NA;26;NA;3;44
2021-01-09;2021;1;9;60;NA;20;NA;4;54
2021-01-10;2021;1;10;60;NA;21;NA;5;54
2021-01-11;2021;1;11;60;NA;49;NA;10;37
2021-01-12;2021;1;12;60;NA;83;NA;14;21
2021-01-13;2021;1;13;60;NA;102;NA;17;12
2021-01-14;2021;1;14;60;NA;108;NA;19;11
2021-01-15;2021;1;15;60;NA;126;NA;21;6
2021-01-16;2021;1;16;60;NA;131;NA;29;6
2021-01-17;2021;1;17;60;NA;109;NA;20;12
2021-01-18;2021;1;18;60;NA;98;NA;15;9
2021-01-19;2021;1;19;60;NA;80;NA;9;12
2021-01-20;2021;1;20;60;NA;83;NA;8;6
2021-01-21;2021;1;21;60;NA;21;NA;2;50
2021-01-22;2021;1;22;60;NA;21;NA;3;60
2021-01-23;2021;1;23;60;NA;13;NA;3;59
2021-01-24;2021;1;24;60;NA;14;NA;4;67
2021-01-25;2021;1;25;60;NA;18;NA;3;43
2021-01-26;2021;1;26;60;NA;31;NA;6;19
2021-01-27;2021;1;27;60;NA;32;NA;7;15
2021-01-28;2021;1;28;60;NA;29;NA;4;11
2021-01-29;2021;1;29;60;NA;25;NA;4;18
2021-01-30;2021;1;30;60;NA;12;NA;3;55
2021-01-31;2021;1;31;60;NA;11;NA;6;64
2021-02-01;2021;2;1;60;NA;15;NA;7;62
2021-02-02;2021;2;2;60;NA;20;NA;3;36
2021-02-03;2021;2;3;60;NA;30;NA;4;27
2021-02-04;2021;2;4;60;NA;35;NA;7;31
2021-02-05;2021;2;5;60;NA;29;NA;26;32
2021-02-06;2021;2;6;60;NA;25;NA;7;45
2021-02-07;2021;2;7;60;NA;14;NA;3;53
2021-02-08;2021;2;8;60;NA;17;NA;3;55
2021-02-09;2021;2;9;60;NA;20;NA;3;59
2021-02-10;2021;2;10;60;NA;19;NA;4;64
2021-02-11;2021;2;11;60;NA;33;NA;9;26
2021-02-12;2021;2;12;60;NA;22;NA;3;51
2021-02-13;2021;2;13;60;NA;32;NA;8;45
2021-02-14;2021;2;14;60;NA;34;NA;7;35
2021-02-15;2021;2;15;60;NA;36;NA;7;39
2021-02-16;2021;2;16;60;NA;47;NA;9;28
2021-02-17;2021;2;17;60;NA;52;NA;15;22
2021-02-18;2021;2;18;60;NA;47;NA;64;23
2021-02-19;2021;2;19;60;NA;51;NA;65;23
2021-02-20;2021;2;20;60;NA;38;NA;28;39
2021-02-21;2021;2;21;60;NA;17;NA;42;61
2021-02-22;2021;2;22;60;NA;25;NA;5;54
2021-02-23;2021;2;23;60;NA;43;NA;8;29
2021-02-24;2021;2;24;60;NA;41;NA;20;29
2021-02-25;2021;2;25;60;NA;27;NA;31;38
2021-02-26;2021;2;26;60;NA;36;NA;31;35
2021-02-27;2021;2;27;60;NA;32;NA;16;45
2021-02-28;2021;2;28;60;NA;17;NA;18;61
2021-03-01;2021;3;1;60;NA;31;NA;25;45
2021-03-02;2021;3;2;60;NA;34;NA;35;43
2021-03-03;2021;3;3;60;NA;44;NA;72;25
2021-03-04;2021;3;4;60;NA;49;NA;76;11
2021-03-05;2021;3;5;60;NA;38;NA;51;28
2021-03-06;2021;3;6;60;NA;22;NA;33;54
2021-03-07;2021;3;7;60;NA;25;NA;17;54
2021-03-08;2021;3;8;60;NA;38;NA;12;29
2021-03-09;2021;3;9;60;NA;19;NA;5;58
2021-03-10;2021;3;10;60;NA;37;NA;12;47
2021-03-11;2021;3;11;60;NA;33;NA;14;37
2021-03-12;2021;3;12;60;NA;24;NA;6;46
2021-03-13;2021;3;13;60;NA;35;NA;9;45
2021-03-14;2021;3;14;60;NA;30;NA;8;50
2021-03-15;2021;3;15;60;NA;22;NA;6;70
2021-03-16;2021;3;16;60;NA;17;NA;7;68
2021-03-17;2021;3;17;60;NA;14;NA;3;67
2021-03-18;2021;3;18;60;NA;16;NA;5;72
2021-03-19;2021;3;19;60;NA;16;NA;5;66
2021-03-20;2021;3;20;60;NA;13;NA;4;80
2021-03-21;2021;3;21;60;NA;18;NA;6;67
2021-03-22;2021;3;22;60;NA;43;NA;10;38
2021-03-23;2021;3;23;60;NA;50;NA;14;38
2021-03-24;2021;3;24;60;NA;43;NA;14;54
2021-03-25;2021;3;25;60;NA;38;NA;18;55
2021-03-26;2021;3;26;60;NA;32;NA;26;58
2021-03-27;2021;3;27;60;NA;22;NA;20;65
2021-03-28;2021;3;28;60;NA;20;NA;16;73
2021-03-29;2021;3;29;60;NA;30;NA;15;71
2021-03-30;2021;3;30;60;NA;28;NA;20;71
2021-03-31;2021;3;31;60;NA;30;NA;22;68
2021-04-01;2021;4;1;60;NA;20;NA;25;78
2021-04-02;2021;4;2;60;NA;15;NA;13;63
2021-04-03;2021;4;3;60;NA;26;NA;14;39
2021-04-04;2021;4;4;60;NA;21;NA;18;73
2021-04-05;2021;4;5;60;NA;30;NA;15;68
2021-04-06;2021;4;6;60;NA;38;NA;11;60
2021-04-07;2021;4;7;60;NA;22;NA;10;74
2021-04-08;2021;4;8;60;NA;24;NA;12;64
2021-04-09;2021;4;9;60;NA;27;NA;9;55
2021-04-10;2021;4;10;60;NA;20;NA;10;56
2021-04-11;2021;4;11;60;NA;12;NA;4;60
2021-04-12;2021;4;12;60;NA;21;NA;6;72
2021-04-13;2021;4;13;60;NA;32;NA;14;53
2021-04-14;2021;4;14;60;NA;23;NA;9;59
2021-04-15;2021;4;15;60;NA;25;NA;7;58
2021-04-16;2021;4;16;60;NA;24;NA;7;72
2021-04-17;2021;4;17;60;NA;15;NA;8;90
2021-04-18;2021;4;18;60;NA;17;NA;10;85
2021-04-19;2021;4;19;60;NA;34;NA;15;63
2021-04-20;2021;4;20;60;NA;35;NA;12;50
2021-04-21;2021;4;21;60;NA;22;NA;7;62
2021-04-22;2021;4;22;60;NA;21;NA;7;62
2021-04-23;2021;4;23;60;NA;20;NA;8;72
2021-04-24;2021;4;24;60;NA;17;NA;9;78
2021-04-25;2021;4;25;60;NA;19;NA;7;59
2021-04-26;2021;4;26;60;NA;27;NA;12;47
